county_name,fips_code,state_name,avgCasePerCapita,count
Lowndes County,1085,Alabama,217.562205665025,812
Lowndes County,13185,Georgia,227.128557881773,812
Lowndes County,28087,Mississippi,256.580927339902,812
Lubbock County,48303,Texas,259.477253694581,812
Lucas County,19117,Iowa,161.043649014778,812
Lucas County,39095,Ohio,201.407873152709,812
Luce County,26095,Michigan,180.013699507389,812
Lumpkin County,13187,Georgia,180.951298029557,812
Luna County,35029,New Mexico,241.292874384236,812
Lunenburg County,51111,Virginia,150.861061576355,812
Luquillo Municipio,72089,Puerto Rico,102.210140394089,812
Luzerne County,42079,Pennsylvania,199.563832512315,812
Lycoming County,42081,Pennsylvania,215.88979679803,812
Lyman County,46085,South Dakota,230.833956896552,812
Lynchburg City,51680,Virginia,209.983692118227,812
Lynn County,48305,Texas,200.425816502463,812
Lyon County,19119,Iowa,190.045915024631,812
Lyon County,20111,Kansas,256.619240147783,812
Lyon County,21143,Kentucky,282.651235221675,812
Lyon County,27083,Minnesota,235.384408866995,812
Lyon County,32019,Nevada,149.31649137931,812
Mackinac County,26097,Michigan,179.568701970443,812
Macomb County,26099,Michigan,226.354187192118,812
Macon County,1087,Alabama,177.319986453202,812
Macon County,13193,Georgia,125.939745073892,812
Macon County,17115,Illinois,252.020860837438,812
Macon County,29121,Missouri,201.482628078818,812
Macon County,37113,North Carolina,185.783410098522,812
Macon County,47111,Tennessee,292.523988916256,812
Macoupin County,17117,Illinois,243.780716748769,812
Madera County,6039,California,237.729263546798,812
Madison County,1089,Alabama,206.196725369458,812
Madison County,5087,Arkansas,198.473778325123,812
Madison County,12079,Florida,267.122790640394,812
Madison County,13195,Georgia,197.118534482759,812
Madison County,16065,Idaho,272.172208128079,812
Madison County,17119,Illinois,230.53138546798,812
Madison County,18095,Indiana,217.151343596059,812
Madison County,19121,Iowa,160.60810591133,812
Madison County,21151,Kentucky,255.986832512315,812
Madison County,28089,Mississippi,194.597784482759,812
Madison County,29123,Missouri,249.249740147783,812
Madison County,30057,Montana,167.358814039409,812
Madison County,31119,Nebraska,105.030155172414,812
Madison County,36053,New York,160.776757389163,812
Madison County,37115,North Carolina,197.542496305419,812
Madison County,39097,Ohio,184.237603448276,812
Madison County,47113,Tennessee,262.855827586207,812
Madison County,48313,Texas,213.956695812808,812
Madison County,51113,Virginia,138.940334975369,812
Madison Parish,22065,Louisiana,227.772359605911,812
Magoffin County,21153,Kentucky,268.949019704434,812
Mahaska County,19123,Iowa,186.158733990148,812
Mahnomen County,27087,Minnesota,247.842905172414,812
Mahoning County,39099,Ohio,201.151801724138,812
Major County,40093,Oklahoma,265.563705665025,812
Malheur County,41045,Oregon,229.390080049261,812
Manassas City,51683,Virginia,190.021145320197,812
Manassas Park City,51685,Virginia,174.688315270936,812
Manatí Municipio,72091,Puerto Rico,123.67784729064,812
Manatee County,12081,Florida,206.170609605911,812
Manistee County,26101,Michigan,123.899983990148,812
Manitowoc County,55071,Wisconsin,221.985493842365,812
Marathon County,55073,Wisconsin,248.650640394089,812
Marengo County,1091,Alabama,232.124870689655,812
Maricao Municipio,72093,Puerto Rico,58.128986453202,812
Maricopa County,4013,Arizona,244.661413793103,812
Maries County,29125,Missouri,141.008919950739,812
Marin County,6041,California,119.458975369458,812
Marinette County,55075,Wisconsin,245.783495073892,812
Marion County,1093,Alabama,233.011475369458,812
Marion County,5089,Arkansas,166.603626847291,812
Marion County,12083,Florida,196.846096059113,812
Marion County,13197,Georgia,129.826753694581,812
Marion County,17121,Illinois,272.597642857143,812
Marion County,18097,Indiana,201.003492610837,812
Marion County,19125,Iowa,194.160039408867,812
Marion County,20115,Kansas,232.450210591133,812
Marion County,21155,Kentucky,280.932346059113,812
Marion County,28091,Mississippi,239.06852955665,812
Marion County,29127,Missouri,238.194507389163,812
Marion County,39101,Ohio,262.106981527094,812
Marion County,41047,Oregon,170.799870689655,812
Marion County,45067,South Carolina,237.53203817734,812
Marion County,47115,Tennessee,261.173905172414,812
Marion County,48315,Texas,127.614415024631,812
Marion County,54049,West Virginia,229.255284482759,812
Mariposa County,6043,California,121.606396551724,812
Marlboro County,45069,South Carolina,257.159921182266,812
Marquette County,26103,Michigan,192.146964285714,812
Marquette County,55077,Wisconsin,201.263823891626,812
Marshall County,1095,Alabama,243.435733990148,812
Marshall County,17123,Illinois,198.833795566502,812
Marshall County,18099,Indiana,228.680983990148,812
Marshall County,19127,Iowa,204.935454433498,812
Marshall County,20117,Kansas,216.668578817734,812
Marshall County,21157,Kentucky,229.578831280788,812
Marshall County,27089,Minnesota,179.967052955665,812
Marshall County,28093,Mississippi,239.64775,812
Marshall County,40095,Oklahoma,228.317302955665,812
Marshall County,46091,South Dakota,103.712785714286,812
Marshall County,47117,Tennessee,257.128534482759,812
Marshall County,54051,West Virginia,249.63320320197,812
Martin County,12085,Florida,163.800761083744,812
Martin County,18101,Indiana,167.093777093596,812
Martin County,21159,Kentucky,242.367183497537,812
Martin County,27091,Minnesota,238.87857635468,812
Martin County,37117,North Carolina,228.743559113301,812
Martin County,48317,Texas,149.678204433498,812
Martinsville City,51690,Virginia,220.378018472906,812
Mason County,17125,Illinois,244.129802955665,812
Mason County,21161,Kentucky,235.353699507389,812
Mason County,26105,Michigan,195.512966748768,812
Mason County,48319,Texas,118.283078817734,812
Mason County,53045,Washington,158.378724137931,812
Mason County,54053,West Virginia,212.06640270936,812
Massac County,17127,Illinois,233.312323891626,812
Matagorda County,48321,Texas,194.221905172414,812
Matanuska-Susitna Borough,2170,Alaska,274.092843596059,812
Mathews County,51115,Virginia,122.790273399015,812
Maui County,15009,Hawaii,154.460784482759,812
Maunabo Municipio,72095,Puerto Rico,85.936065270936,812
Maury County,47119,Tennessee,258.886841133005,812
Maverick County,48323,Texas,304.746410098522,812
Mayagüez Municipio,72097,Puerto Rico,108.924587438424,812
Mayes County,40097,Oklahoma,214.339660098522,812
McClain County,40087,Oklahoma,245.736447044335,812
McCone County,30055,Montana,99.1734679802956,812
McCook County,46087,South Dakota,178.644197044335,812
McCormick County,45065,South Carolina,190.136451970443,812
McCracken County,21145,Kentucky,241.727061576355,812
McCreary County,21147,Kentucky,281.040593596059,812
McCulloch County,48307,Texas,118.093396551724,812
McCurtain County,40089,Oklahoma,209.665721674877,812
McDonald County,29119,Missouri,200.203373152709,812
McDonough County,17109,Illinois,205.988913793103,812
McDowell County,37111,North Carolina,256.751151477833,812
McDowell County,54047,West Virginia,269.057623152709,812
McDuffie County,13189,Georgia,198.85763546798,812
McHenry County,17111,Illinois,212.763685960591,812
McHenry County,38049,North Dakota,168.941072660099,812
McIntosh County,13191,Georgia,137.31981773399,812
McIntosh County,38051,North Dakota,167.294370689655,812
McIntosh County,40091,Oklahoma,210.998631773399,812
McKean County,42083,Pennsylvania,171.789316502463,812
McKenzie County,38053,North Dakota,179.064846059113,812
McKinley County,35031,New Mexico,311.573736453202,812
McLean County,17113,Illinois,250.175519704434,812
McLean County,21149,Kentucky,226.990497536946,812
McLean County,38055,North Dakota,233.599147783251,812
McLennan County,48309,Texas,194.919449507389,812
McLeod County,27085,Minnesota,251.743746305419,812
McMinn County,47107,Tennessee,266.270745073892,812
McMullen County,48311,Texas,36.2993903940887,812
McNairy County,47109,Tennessee,253.332033251232,812
McPherson County,20113,Kansas,232.105472906404,812
McPherson County,31117,Nebraska,0,812
McPherson County,46089,South Dakota,80.6005825123153,812
Meade County,20119,Kansas,228.655466748769,812
Meade County,21163,Kentucky,171.819831280788,812
Meade County,46093,South Dakota,208.962304187192,812
Meagher County,30059,Montana,118.787458128079,812
Mecklenburg County,37119,North Carolina,215.867064039409,812
Mecklenburg County,51117,Virginia,168.670131773399,812
Mecosta County,26107,Michigan,169.054752463054,812
Medina County,39103,Ohio,191.819656403941,812
Medina County,48325,Texas,169.609540640394,812
Meeker County,27093,Minnesota,215.159278325123,812
Meigs County,39105,Ohio,168.705280788177,812
Meigs County,47121,Tennessee,226.308731527094,812
Mellette County,46095,South Dakota,138.330189655172,812
Menard County,17129,Illinois,235.45027955665,812
Menard County,48327,Texas,150.744004926108,812
Mendocino County,6045,California,159.406172413793,812
Menifee County,21165,Kentucky,190.508081280788,812
Menominee County,26109,Michigan,209.105520935961,812
Menominee County,55078,Wisconsin,332.93940270936,812
Merced County,6047,California,219.580194581281,812
Mercer County,17131,Illinois,215.048532019704,812
Mercer County,21167,Kentucky,284.902577586207,812
Mercer County,29129,Missouri,117.194254926108,812
Mercer County,34021,New Jersey,179.375348522168,812
Mercer County,38057,North Dakota,252.232153940887,812
Mercer County,39107,Ohio,201.234363300493,812
Mercer County,42085,Pennsylvania,183.222091133005,812
Mercer County,54055,West Virginia,248.638199507389,812
Meriwether County,13199,Georgia,175.591640394089,812
Merrick County,31121,Nebraska,76.0990147783251,812
Merrimack County,33013,New Hampshire,182.640466748768,812
Mesa County,8077,Colorado,236.183128078818,812
Metcalfe County,21169,Kentucky,233.380064039409,812
Miami-Dade County,12086,Florida,377.172171182266,812
Miami County,18103,Indiana,222.452278325123,812
Miami County,20121,Kansas,191.748737684729,812
Miami County,39109,Ohio,206.904417487685,812
Middlesex County,9007,Connecticut,149.377516009852,812
Middlesex County,25017,Massachusetts,175.491366995074,812
Middlesex County,34023,New Jersey,202.581130541872,812
Middlesex County,51119,Virginia,130.542729064039,812
Midland County,26111,Michigan,196.486593596059,812
Midland County,48329,Texas,196.463350985222,812
Mifflin County,42087,Pennsylvania,227.324550492611,812
Milam County,48331,Texas,166.236040640394,812
Millard County,49027,Utah,205.609358374384,812
Mille Lacs County,27095,Minnesota,232.854548029557,812
Miller County,5091,Arkansas,189.131954433498,812
Miller County,13201,Georgia,228.472177339902,812
Miller County,29131,Missouri,201.464948275862,812
Mills County,19129,Iowa,183.086634236453,812
Mills County,48333,Texas,230.813387931034,812
Milwaukee County,55079,Wisconsin,245.201016009852,812
Miner County,46097,South Dakota,101.034134236453,812
Mineral County,8079,Colorado,102.493793103448,812
Mineral County,30061,Montana,183.454692118227,812
Mineral County,32021,Nevada,217.3283091133,812
Mineral County,54057,West Virginia,246.603349753695,812
Mingo County,54059,West Virginia,290.410974137931,812
Minidoka County,16067,Idaho,168.254251231527,812
Minnehaha County,46099,South Dakota,254.482043103448,812
Missaukee County,26113,Michigan,158.368273399015,812
Mississippi County,5093,Arkansas,286.058685960591,812
Mississippi County,29133,Missouri,217.638339901478,812
Missoula County,30063,Montana,196.401790640394,812
Mitchell County,13205,Georgia,199.490145320197,812
Mitchell County,19131,Iowa,189.80128817734,812
Mitchell County,20123,Kansas,185.295517241379,812
Mitchell County,37121,North Carolina,189.4941908867,812
Mitchell County,48335,Texas,173.696517241379,812
Mobile County,1097,Alabama,236.013502463054,812
Moca Municipio,72099,Puerto Rico,134.316975369458,812
Modoc County,6049,California,79.9566009852217,812
Moffat County,8081,Colorado,187.821096059113,812
Mohave County,4015,Arizona,232.840417487685,812
Moniteau County,29135,Missouri,197.966518472906,812
Monmouth County,34025,New Jersey,229.301133004926,812
Mono County,6051,California,174.966540640394,812
Monona County,19133,Iowa,152.10038546798,812
Monongalia County,54061,West Virginia,200.527197044335,812
Monroe County,1099,Alabama,212.911107142857,812
Monroe County,5095,Arkansas,224.545559113301,812
Monroe County,12087,Florida,213.625854679803,812
Monroe County,13207,Georgia,179.78115270936,812
Monroe County,17133,Illinois,233.658412561576,812
Monroe County,18105,Indiana,160.636746305419,812
Monroe County,19135,Iowa,192.886503694581,812
Monroe County,21171,Kentucky,280.984759852217,812
Monroe County,26115,Michigan,217.40914408867,812
Monroe County,28095,Mississippi,266.120534482759,812
Monroe County,29137,Missouri,198.905018472906,812
Monroe County,36055,New York,177.691392857143,812
Monroe County,39111,Ohio,211.986096059113,812
Monroe County,42089,Pennsylvania,187.273178571429,812
Monroe County,47123,Tennessee,267.665667487685,812
Monroe County,54063,West Virginia,266.390171182266,812
Monroe County,55081,Wisconsin,222.03325,812
Montague County,48337,Texas,196.685176108374,812
Montcalm County,26117,Michigan,201.607439655172,812
Monterey County,6053,California,184.390726600985,812
Montezuma County,8083,Colorado,198.677421182266,812
Montgomery County,1101,Alabama,208.405206896552,812
Montgomery County,5097,Arkansas,128.607280788177,812
Montgomery County,13209,Georgia,180.217566502463,812
Montgomery County,17135,Illinois,294.389323891626,812
Montgomery County,18107,Indiana,238.136568965517,812
Montgomery County,19137,Iowa,177.992104679803,812
Montgomery County,20125,Kansas,252.263980295567,812
Montgomery County,21173,Kentucky,224.593926108374,812
Montgomery County,24031,Maryland,60.5181933497537,812
Montgomery County,28097,Mississippi,246.658198275862,812
Montgomery County,29139,Missouri,173.017247536946,812
Montgomery County,36057,New York,206.553066502463,812
Montgomery County,37123,North Carolina,227.800580049261,812
Montgomery County,39113,Ohio,205.448849753695,812
Montgomery County,42091,Pennsylvania,158.379166256158,812
Montgomery County,47125,Tennessee,206.901113300493,812
Montgomery County,48339,Texas,197.515836206897,812
Montgomery County,51121,Virginia,162.661321428571,812
Montmorency County,26119,Michigan,147.154816502463,812
Montour County,42093,Pennsylvania,208.339536945813,812
Montrose County,8085,Colorado,184.757858374384,812
Moody County,46101,South Dakota,154.165620689655,812
Moore County,37125,North Carolina,206.426070197044,812
Moore County,47127,Tennessee,278.042694581281,812
Moore County,48341,Texas,225.709392857143,812
Mora County,35033,New Mexico,117.759158866995,812
Morehouse Parish,22067,Louisiana,221.441174876847,812
Morgan County,1103,Alabama,259.20320320197,812
Morgan County,8087,Colorado,161.660193349754,812
Morgan County,13211,Georgia,197.340793103448,812
Morgan County,17137,Illinois,240.996299261084,812
Morgan County,18109,Indiana,200.691618226601,812
Morgan County,21175,Kentucky,316.399477832512,812
Morgan County,29141,Missouri,164.301112068966,812
Morgan County,39115,Ohio,186.121169950739,812
Morgan County,47129,Tennessee,245.931412561576,812
Morgan County,49029,Utah,182.108344827586,812
Morgan County,54065,West Virginia,198.721793103448,812
Morovis Municipio,72101,Puerto Rico,122.925350985222,812
Morrill County,31123,Nebraska,72.8251157635468,812
Morris County,20127,Kansas,204.122336206897,812
Morris County,34027,New Jersey,208.962137931034,812
Morris County,48343,Texas,162.391012315271,812
Morrison County,27097,Minnesota,231.624178571429,812
Morrow County,39117,Ohio,186.193153940887,812
Morrow County,41049,Oregon,208.318405172414,812
Morton County,20129,Kansas,150.00160591133,812
Morton County,38059,North Dakota,306.491778325123,812
Motley County,48345,Texas,84.9753669950739,812
Moultrie County,17139,Illinois,232.5896908867,812
Mountrail County,38061,North Dakota,247.543400246305,812
Mower County,27099,Minnesota,253.677016009852,812
Muhlenberg County,21177,Kentucky,283.667086206897,812
Multnomah County,41051,Oregon,120.830869458128,812
Murray County,13213,Georgia,245.396240147783,812
Murray County,27101,Minnesota,196.256834975369,812
Murray County,40099,Oklahoma,246.952992610837,812
Muscatine County,19139,Iowa,192.592081280788,812
Muscogee County,13215,Georgia,167.598480295567,812
Muskegon County,26121,Michigan,196.659323891626,812
Muskingum County,39119,Ohio,251.989168719212,812
Muskogee County,40101,Oklahoma,252.195267241379,812
Musselshell County,30065,Montana,136.416944581281,812
Nacogdoches County,48347,Texas,161.950981527094,812
Naguabo Municipio,72103,Puerto Rico,100.65049137931,812
Nance County,31125,Nebraska,72.4077770935961,812
Nantucket County,25019,Massachusetts,243.77731773399,812
Napa County,6055,California,167.400231527094,812
Naranjito Municipio,72105,Puerto Rico,138.399862068966,812
Nash County,37127,North Carolina,243.437474137931,812
Nassau County,12089,Florida,215.17159729064,812
Nassau County,36059,New York,257.518868226601,812
Natchitoches Parish,22069,Louisiana,214.13428817734,812
Natrona County,56025,Wyoming,239.900863300493,812
Navajo County,4017,Arizona,296.146483990148,812
Navarro County,48349,Texas,212.704020935961,812
Nelson County,21179,Kentucky,267.570044334975,812
Nelson County,38063,North Dakota,171.70371182266,812
Nelson County,51125,Virginia,141.035822660099,812
Nemaha County,20131,Kansas,260.473229064039,812
Nemaha County,31127,Nebraska,70.6909285714286,812
Neosho County,20133,Kansas,271.040600985222,812
Neshoba County,28099,Mississippi,312.221171182266,812
Ness County,20135,Kansas,193.237789408867,812
Nevada County,5099,Arkansas,209.846145320197,812
Nevada County,6057,California,148.167201970443,812
New Castle County,10003,Delaware,226.264527093596,812
New Hanover County,37129,North Carolina,185.588100985222,812
New Haven County,9009,Connecticut,197.657943349754,812
New Kent County,51127,Virginia,166.763631773399,812
New London County,9011,Connecticut,178.698352216749,812
New Madrid County,29143,Missouri,246.904013546798,812
New York County,36061,New York,221.466645320197,812
Newaygo County,26123,Michigan,200.154568965517,812
Newberry County,45071,South Carolina,295.688252463054,812
Newport County,44005,Rhode Island,209.491041871921,812
Newport News City,51700,Virginia,174.105522167488,812
Newton County,5101,Arkansas,175.158641625616,812
Newton County,13217,Georgia,189.460362068966,812
Newton County,18111,Indiana,147.089243842365,812
Newton County,28101,Mississippi,242.561252463054,812
Newton County,29145,Missouri,173.117145320197,812
Newton County,48351,Texas,73.194092364532,812
Nez Perce County,16069,Idaho,188.029757389163,812
Niagara County,36063,New York,197.774242610837,812
Nicholas County,21181,Kentucky,222.400054187192,812
Nicholas County,54067,West Virginia,253.665615763547,812
Nicollet County,27103,Minnesota,199.137745073892,812
Niobrara County,56027,Wyoming,201.508353448276,812
Noble County,18113,Indiana,235.332516009852,812
Noble County,39121,Ohio,182.748254926108,812
Noble County,40103,Oklahoma,224.586908866995,812
Nobles County,27105,Minnesota,274.137068965517,812
Nodaway County,29147,Missouri,230.84164408867,812
Nolan County,48353,Texas,169.713678571429,812
Nome Census Area,2180,Alaska,502.262107142857,812
Norfolk City,51710,Virginia,149.749503694581,812
Norfolk County,25021,Massachusetts,161.411020935961,812
Norman County,27107,Minnesota,176.470598522168,812
North Slope Borough,2185,Alaska,374.643772167488,812
Northampton County,37131,North Carolina,185.079880541872,812
Northampton County,42095,Pennsylvania,224.718545566502,812
Northampton County,51131,Virginia,143.702700738916,812
Northumberland County,42097,Pennsylvania,216.319427339901,812
Northumberland County,51133,Virginia,139.484825123153,812
Northwest Arctic Borough,2188,Alaska,508.608899014778,812
Norton City,51720,Virginia,245.377357142857,812
Norton County,20137,Kansas,325.420865763547,812
Nottoway County,51135,Virginia,226.860688423645,812
Nowata County,40105,Oklahoma,223.913995073892,812
Noxubee County,28103,Mississippi,210.188341133005,812
Nuckolls County,31129,Nebraska,81.0230689655172,812
Nueces County,48355,Texas,236.994857142857,812
Nye County,32023,Nevada,135.750445812808,812
O'Brien County,19141,Iowa,205.52613546798,812
Oakland County,26125,Michigan,196.308858374384,812
Obion County,47131,Tennessee,306.04077955665,812
Ocean County,34029,New Jersey,230.637773399015,812
Oceana County,26127,Michigan,203.02259729064,812
Ochiltree County,48357,Texas,197.374869458128,812
Oconee County,13219,Georgia,185.016448275862,812
Oconee County,45073,South Carolina,261.239290640394,812
Oconto County,55083,Wisconsin,256.766754926108,812
Ogemaw County,26129,Michigan,171.505837438424,812
Oglala Lakota County,46102,South Dakota,227.177089901478,812
Ogle County,17141,Illinois,237.531564039409,812
Oglethorpe County,13221,Georgia,171.569587438424,812
Ohio County,18115,Indiana,186.898641625616,812
Ohio County,21183,Kentucky,258.474933497537,812
Ohio County,54069,West Virginia,227.938541871921,812
Okaloosa County,12091,Florida,210.998448275862,812
Okanogan County,53047,Washington,172.792201970443,812
Okeechobee County,12093,Florida,216.811025862069,812
Okfuskee County,40107,Oklahoma,242.249282019704,812
Oklahoma County,40109,Oklahoma,214.119490147783,812
Okmulgee County,40111,Oklahoma,214.752848522167,812
Oktibbeha County,28105,Mississippi,191.465762315271,812
Oldham County,21185,Kentucky,234.836169950739,812
Oldham County,48359,Texas,139.36314408867,812
Oliver County,38065,North Dakota,79.7757980295567,812
Olmsted County,27109,Minnesota,223.580693349754,812
Oneida County,16071,Idaho,110.948865763547,812
Oneida County,36065,New York,203.034399014778,812
Oneida County,55085,Wisconsin,203.458874384236,812
Onondaga County,36067,New York,213.787062807882,812
Onslow County,37133,North Carolina,225.5451908867,812
Ontario County,36069,New York,157.379043103448,812
Ontonagon County,26131,Michigan,117.554857142857,812
Orange County,6059,California,159.671301724138,812
Orange County,12095,Florida,234.37374137931,812
Orange County,18117,Indiana,213.520699507389,812
Orange County,36071,New York,247.660300492611,812
Orange County,37135,North Carolina,152.038149014778,812
Orange County,48361,Texas,153.614532019704,812
Orange County,50017,Vermont,142.380921182266,812
Orange County,51137,Virginia,155.773210591133,812
Orangeburg County,45075,South Carolina,232.491727832512,812
Oregon County,29149,Missouri,156.265584975369,812
Orleans County,36073,New York,182.067761083744,812
Orleans County,50019,Vermont,197.785889162562,812
Orleans Parish,22071,Louisiana,185.293168719212,812
Orocovis Municipio,72107,Puerto Rico,106.586181034483,812
Osage County,20139,Kansas,202.12213546798,812
Osage County,29151,Missouri,194.719660098522,812
Osage County,40113,Oklahoma,199.192533251232,812
Osborne County,20141,Kansas,168.187507389163,812
Osceola County,12097,Florida,262.513043103448,812
Osceola County,19143,Iowa,171.086793103448,812
Osceola County,26133,Michigan,178.655412561576,812
Oscoda County,26135,Michigan,135.421653940887,812
Oswego County,36075,New York,196.030305418719,812
Otero County,8089,Colorado,194.525789408867,812
Otero County,35035,New Mexico,169.702221674877,812
Otoe County,31131,Nebraska,75.4667980295567,812
Otsego County,26137,Michigan,191.274098522168,812
Otsego County,36077,New York,143.213449507389,812
Ottawa County,20143,Kansas,158.928318965517,812
Ottawa County,26139,Michigan,220.71440270936,812
Ottawa County,39123,Ohio,177.643786945813,812
Ottawa County,40115,Oklahoma,251.20745320197,812
Otter Tail County,27111,Minnesota,197.52106773399,812
Ouachita County,5103,Arkansas,197.559445812808,812
Ouachita Parish,22073,Louisiana,266.166833743842,812
Ouray County,8091,Colorado,112.632986453202,812
Outagamie County,55087,Wisconsin,249.007257389163,812
Overton County,47133,Tennessee,272.656907635468,812
Owen County,18119,Indiana,235.102700738916,812
Owen County,21187,Kentucky,174.57838546798,812
Owsley County,21189,Kentucky,274.227493842365,812
Owyhee County,16073,Idaho,152.058126847291,812
Oxford County,23017,Maine,166.544539408867,812
Ozark County,29153,Missouri,149.92035591133,812
Ozaukee County,55089,Wisconsin,214.050321428571,812
Pacific County,53049,Washington,127.498767241379,812
Page County,19145,Iowa,183.282078817734,812
Page County,51139,Virginia,198.15110591133,812
Palm Beach County,12099,Florida,213.018413793103,812
Palo Alto County,19147,Iowa,184.202397783251,812
Palo Pinto County,48363,Texas,204.409274630542,812
Pamlico County,37137,North Carolina,167.01968226601,812
Panola County,28107,Mississippi,263.187052955665,812
Panola County,48365,Texas,165.688566502463,812
Park County,8093,Colorado,122.76713546798,812
Park County,30067,Montana,211.545875615764,812
Park County,56029,Wyoming,196.827503694581,812
Parke County,18121,Indiana,173.135103448276,812
Parker County,48367,Texas,207.150802955665,812
Parmer County,48369,Texas,194.672304187192,812
Pasco County,12101,Florida,190.665770935961,812
Pasquotank County,37139,North Carolina,182.180910098522,812
Passaic County,34031,New Jersey,249.159294334975,812
Patillas Municipio,72109,Puerto Rico,86.7713448275862,812
Patrick County,51141,Virginia,169.600768472906,812
Paulding County,13223,Georgia,194.083433497537,812
Paulding County,39125,Ohio,205.412799261084,812
Pawnee County,20145,Kansas,271.611825123153,812
Pawnee County,31133,Nebraska,40.5795899014778,812
Pawnee County,40117,Oklahoma,208.786514778325,812
Payette County,16075,Idaho,195.256998768473,812
Payne County,40119,Oklahoma,191.853128078818,812
Peñuelas Municipio,72111,Puerto Rico,87.0494963054187,812
Peach County,13225,Georgia,190.116381773399,812
Pearl River County,28109,Mississippi,232.157366995074,812
Pecos County,48371,Texas,142.151380541872,812
Pembina County,38067,North Dakota,227.346307881773,812
Pemiscot County,29155,Missouri,154.718131773399,812
Pend Oreille County,53051,Washington,148.449136699507,812
Pender County,37141,North Carolina,208.090187192118,812
Pendleton County,21191,Kentucky,194.993179802956,812
Pendleton County,54071,West Virginia,221.494620689655,812
Pennington County,27113,Minnesota,209.758213054187,812
Pennington County,46103,South Dakota,247.446285714286,812
Penobscot County,23019,Maine,155.770210591133,812
Peoria County,17143,Illinois,223.714011083744,812
Pepin County,55091,Wisconsin,212.386465517241,812
Perkins County,31135,Nebraska,57.16739408867,812
Perkins County,46105,South Dakota,153.41427955665,812
Perquimans County,37143,North Carolina,168.06690270936,812
Perry County,1105,Alabama,184.584206896552,812
Perry County,5105,Arkansas,193.227828817734,812
Perry County,17145,Illinois,302.794573891626,812
Perry County,18123,Indiana,202.219998768473,812
Perry County,21193,Kentucky,366.135224137931,812
Perry County,28111,Mississippi,208.216866995074,812
Perry County,29157,Missouri,219.719730295567,812
Perry County,39127,Ohio,196.279543103448,812
Perry County,42099,Pennsylvania,162.053116995074,812
Perry County,47135,Tennessee,230.796960591133,812
Pershing County,32027,Nevada,249.967965517241,812
Person County,37145,North Carolina,201.307421182266,812
Petersburg Borough,2195,Alaska,142.534343596059,812
Petersburg City,51730,Virginia,226.138820197044,812
Petroleum County,30069,Montana,0,812
Pettis County,29159,Missouri,247.716172413793,812
Phelps County,29161,Missouri,196.221528325123,812
Phelps County,31137,Nebraska,86.5913325123153,812
Philadelphia County,42101,Pennsylvania,168.244199507389,812
Phillips County,5107,Arkansas,226.518738916256,812
Phillips County,8095,Colorado,137.994573891626,812
Phillips County,20147,Kansas,204.352518472906,812
Phillips County,30071,Montana,199.959628078818,812
Piatt County,17147,Illinois,227.633589901478,812
Pickaway County,39129,Ohio,257.799709359606,812
Pickens County,1107,Alabama,222.546187192118,812
Pickens County,13227,Georgia,215.890419950739,812
Pickens County,45077,South Carolina,311.119662561576,812
Pickett County,47137,Tennessee,275.53224137931,812
Pierce County,13229,Georgia,252.524745073892,812
Pierce County,31139,Nebraska,63.8850406403941,812
Pierce County,38069,North Dakota,193.791227832512,812
Pierce County,53053,Washington,183.526034482759,812
Pierce County,55093,Wisconsin,230.952379310345,812
Pike County,1109,Alabama,191.988665024631,812
Pike County,5109,Arkansas,199.804293103448,812
Pike County,13231,Georgia,241.902014778325,812
Pike County,17149,Illinois,272.358926108374,812
Pike County,18125,Indiana,250.221980295567,812
Pike County,21195,Kentucky,281.025895320197,812
Pike County,28113,Mississippi,212.338724137931,812
Pike County,29163,Missouri,194.189915024631,812
Pike County,39131,Ohio,227.995663793103,812
Pike County,42103,Pennsylvania,155.771900246305,812
Pima County,4019,Arizona,208.624730295567,812
Pinal County,4021,Arizona,244.717274630542,812
Pine County,27115,Minnesota,200.727391625616,812
Pinellas County,12103,Florida,186.566246305419,812
Pipestone County,27117,Minnesota,176.132937192118,812
Piscataquis County,23021,Maine,147.937353448276,812
Pitkin County,8097,Colorado,305.265113300493,812
Pitt County,37147,North Carolina,249.484708128079,812
Pittsburg County,40121,Oklahoma,210.370121921182,812
Pittsylvania County,51143,Virginia,199.426834975369,812
Piute County,49031,Utah,75.1906169950739,812
Placer County,6061,California,151.820179802956,812
Plaquemines Parish,22075,Louisiana,223.105140394089,812
Platte County,29165,Missouri,85.0751157635468,812
Platte County,31141,Nebraska,106.694362068966,812
Platte County,56031,Wyoming,182.051197044335,812
Pleasants County,54073,West Virginia,225.967066502463,812
Plumas County,6063,California,141.559793103448,812
Plymouth County,19149,Iowa,213.219458128079,812
Plymouth County,25023,Massachusetts,191.321426108374,812
Pocahontas County,19151,Iowa,182.133503694581,812
Pocahontas County,54075,West Virginia,192.292642857143,812
Poinsett County,5111,Arkansas,288.357830049261,812
Pointe Coupee Parish,22077,Louisiana,231.082774630542,812
Polk County,5113,Arkansas,172.385349753695,812
Polk County,12105,Florida,238.431092364532,812
Polk County,13233,Georgia,238.071747536946,812
Polk County,19153,Iowa,219.235789408867,812
Polk County,27119,Minnesota,240.478401477833,812
Polk County,29167,Missouri,214.200445812808,812
Polk County,31143,Nebraska,74.132592364532,812
Polk County,37149,North Carolina,156.240636699507,812
